No,Location,Sex,Age,Height,Weight,Singapore year,clo,Tair,velocity,SET*,TS,TP,TC,TA,HS,HA,AMS,AMA,AMP,Sweating,IAQ acceptability,AF,Odor intensity,Dry-eye
19,8,1,22,171,66.05,22,0.34,27,0.072701,25.908,0,-2,0.1,0.1,0,0.3,-3,0.1,1,0,0.5,50,1,0.8
19,8,1,22,171,66.25,22,0.5,27,0.072701,27.211,1,-2,0.1,0.1,0,0.5,-2,-0.3,2,0,0.5,75,0.5,0.5
19,8,1,22,171,65,22,0.41,27,0.072701,26.49,2,-2,-1,-0.1,0,0.3,-3,-1,2,1,0.3,67,1.3,0.3
19,8,1,22,171,66.05,22,0.34,27,0.94069,21.942,-1,-2,1,0.1,0,0.6,1,0.7,1,0,0.8,83,1,0.7
19,8,1,22,171,66.25,22,0.5,27,0.94069,23.367,-1,0,1,0.1,0,0.6,0.5,0.5,0,0,0.5,75,0.5,0.5
19,8,1,22,171,65,22,0.41,27,0.94069,22.588,-1,-2,0.1,0.1,0,0.4,1,0.4,0,0,0.5,67,1.7,0.4
19,8,1,22,171,66.05,22,0.34,27,1.8709,20.832,-2,0,1,1,0,0.8,2,0.8,0,0,0.8,83,0.5,0.3
19,8,1,22,171,66.25,22,0.5,27,1.8709,22.398,-1,0,1,0.1,0,0.6,2,0.3,-0.5,0,0.6,83,0.6,0.5
19,8,1,22,171,65,22,0.41,27,1.8709,21.537,-1,0,0.1,0.1,0,0.3,2,0.2,-1,0,0.2,65,1.2,-0.3
19,8,1,22,171,65.65,22,0.34,30,0.072701,29.63,3,-2,-2,-1,-2.5,-0.6,-3,-0.7,2,1,-0.5,17,3,0.7
19,6,1,22,171,64.35,22,0.34,30,0.072701,29.63,3,-2,-2,-1,-0.6,0.3,-3,-1,2,0.5,0.3,75,0.5,0.3
19,2,1,22,171,66.95,22,0.5,30,0.072701,30.783,2,-2,-2,-1,-1,-0.4,-3,-1,2,1,-0.3,34,1,0.5
19,8,1,22,171,65.65,22,0.34,30,0.94069,25.233,-1,-2,1,1,0,0.7,1,0.6,0.6,0,0.4,42,0.5,-0.3
19,6,1,22,171,64.35,22,0.34,30,0.94069,25.233,0,-2,0.1,0.1,0,0.4,1,0.3,0,0,0.5,83,0.6,-0.3
19,2,1,22,171,66.95,22,0.5,30,0.94069,26.692,1,-2,0.1,0.1,0,0.4,1,0.3,1,0,0.7,83,1,0.6
19,8,1,22,171,65.65,22,0.34,30,1.8709,24.191,-1,-1,1,1,0,0.5,2,0.5,0,0,0.5,75,1,0.4
19,6,1,22,171,64.35,22,0.34,30,1.8709,24.191,0,-1,0.1,0.1,0,0.5,2,0.3,-0.5,0,0.5,75,0.5,-0.3
19,2,1,22,171,66.95,22,0.5,30,1.8709,25.719,-1,-1,1,1,0,0.7,2,0.8,0,0,0.7,83,1,0.7
19,6,1,22,171,65.7,22,0.34,30,0.072701,29.63,2,-2,-1,-0.1,-1.5,-0.5,-3,-0.5,2,1,-0.5,25,1,0.7
19,8,1,22,171,64.5,22,0.34,30,0.072701,29.63,2,-2,-1,-0.1,-1,0.4,-3,-0.4,2,0.3,0.6,75,0.6,0.5
19,8,1,22,171,66.8,22,0.5,30,0.072701,30.783,3,-2,-2,-1,-2,-0.3,-3,-1,2,1,-0.3,34,3,0.3
19,6,1,22,171,65.7,22,0.34,30,0.94069,25.233,-1,-2,0.1,0.1,0,0.4,0.5,0.4,1,0,0.6,67,1,0.8
19,8,1,22,171,64.5,22,0.34,30,0.94069,25.233,1,-2,-0.1,-0.1,0,0.5,1,0.5,0.5,0,0.6,75,0.5,0.3
19,8,1,22,171,66.8,22,0.5,30,0.94069,26.692,1,-2,-1,-0.1,0,0.4,-1,0.2,2,0.3,0.3,34,2,0.5
19,6,1,22,171,65.7,22,0.34,30,1.8709,24.191,-1,-1,1,1,0,0.7,2,0.7,0,0,0.7,83,1,0.6
19,8,1,22,171,64.5,22,0.34,30,1.8709,24.191,1,-2,0.1,0.1,0,0.5,2,0.5,0,0,0.6,75,0.5,0.6
19,8,1,22,171,66.8,22,0.5,30,1.8709,25.719,0,-2,0.1,0.1,0,0.4,1.5,0.3,0,0,0.5,67,2,0.3
20,2,1,23,173,60.35,23,0.33,24,0.072701,22.278,-1,0,1,0.1,-1,0.5,-1,0.5,1,0,0.5,67,0,1
20,5,1,23,173,60.5,23,0.42,24,0.072701,23.023,1,-1,0.1,0.1,-1,0.4,-1,0.5,1,0,0.3,67,0,1
20,7,1,23,173,60.15,23,0.53,24,0.94069,20.334,0,0,1,1,0,1,-1,1,1,0,1,83,0,1
20,2,1,23,173,60.35,23,0.33,24,0.94069,18.203,0,0,1,1,0,1,0,1,0,0,0.7,83,0,1
20,5,1,23,173,60.5,23,0.42,24,0.94069,19.204,0,0,1,1,0,1,0,1,0,0,0.8,83,0,1
20,5,1,23,173,60.5,23,0.42,24,1.8709,17.922,-1,1,0.1,0.1,2,0.5,2,0.4,-1,0,1,100,0,0.5
20,6,1,23,173,60.55,23,0.42,24,0.072701,23.023,0,1,1,1,0.5,1,-1,1,1,0,1,90,0,1
20,2,1,23,173,58.85,23,0.33,24,0.072701,22.278,0,0,1,1,0,1,0,1,0,0,1,75,0,1
20,6,1,23,173,59.95,23,0.51,24,0.072701,23.802,0,0,1,1,0,1,0,1,0,0,1,75,0,1
20,6,1,23,173,60.55,23,0.42,24,0.94069,19.204,0,1,1,1,0.5,1,1,1,-1,0,1,100,0,1
20,2,1,23,173,58.85,23,0.33,24,0.94069,18.203,0,0,1,1,0,1,0,1,0,0,0.7,83,0,1
20,6,1,23,173,59.95,23,0.51,24,0.94069,20.135,-2,1,0.1,0.1,2,0.4,2,0.5,-1,0,1,100,0,0.5
20,7,1,23,173,60.15,23,0.53,24,1.8709,19.179,0,-1,1,1,-0.5,1,1,1,-0.5,0,1,83,0,1
20,6,1,23,173,60.55,23,0.42,24,1.8709,17.922,-1,1,0.1,0.1,1,0.5,2,0.3,-1.5,0,0.5,100,0,0.5
20,2,1,23,173,58.85,23,0.33,24,1.8709,16.79,-1,1,0.1,0.1,2,0.6,2,0.4,-1,0,1,100,0,0.5
20,6,1,23,173,59.95,23,0.51,24,1.8709,18.96,-1,1,0.1,0.1,1,0.6,1,0.5,-1,0,0.7,83,0,0.8
20,5,1,23,173,59.85,23,0.5,27,0.072701,27.211,0,-1,1,1,0,1,-1,0.5,1,0,0.5,50,0,1
20,4,1,23,173,59.8,23,0.33,27,0.072701,25.823,1,-1,0.1,0.1,-1,0.5,-1,0.4,1,0,0.3,67,0,1
20,1,1,23,173,60.15,23,0.35,27,0.072701,25.992,1,-1,0.1,0.1,-2,0.5,-2,0.5,1,0,0.3,67,0,1
20,5,1,23,173,59.85,23,0.5,27,0.94069,23.367,0,1,1,1,1,1,0,1,0,0,1,83,0,1
20,4,1,23,173,59.8,23,0.33,27,0.94069,21.847,0,0,1,1,0,1,0,1,0,0,0.7,83,0,1
20,1,1,23,173,60.15,23,0.35,27,0.94069,22.036,0,0,1,1,0,1,0,1,0,0,0.8,83,0,1
20,5,1,23,173,59.85,23,0.5,27,1.8709,22.398,-3,2,-0.1,-0.1,2.5,-0.5,2.5,-0.6,-2,0,1,100,0,-0.2
20,4,1,23,173,59.8,23,0.33,27,1.8709,20.728,-1,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.5
20,1,1,23,173,60.15,23,0.35,27,1.8709,20.934,-1,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.5
20,3,1,23,173,60.9,23,0.33,27,0.072701,25.823,0,1,1,1,0,1,-2,0.3,1,0,0.3,67,0,1
20,7,1,23,173,60.15,23,0.33,27,0.072701,25.823,1,-1,0.1,0.1,-1,0.5,-1,0.5,1,0,0.3,67,0,1
20,2,1,23,173,61.3,23,0.42,27,0.072701,26.571,2,-2,0.1,0.1,-2,0.2,-2,0.2,1.5,0.3,0.3,67,0,1
20,3,1,23,173,60.9,23,0.33,27,0.94069,21.847,0,1,1,1,1,1,1,1,0,0,1,83,0,1
20,7,1,23,173,60.15,23,0.33,27,0.94069,21.847,0,0,1,1,0,1,0,1,0,0,0.7,83,0,1
20,2,1,23,173,61.3,23,0.42,27,0.94069,22.665,0,0,1,1,0,1,0,1,0,0,0.8,83,0,1
20,3,1,23,173,60.9,23,0.33,27,1.8709,20.728,-2,2,-0.1,-0.1,2.5,-0.2,2.5,-0.2,-1.5,0,1,100,0,0.2
20,7,1,23,173,60.15,23,0.33,27,1.8709,20.728,-1,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.7
20,2,1,23,173,61.3,23,0.42,27,1.8709,21.635,-2,1,0.1,0.1,2,0.3,2,0.4,-1,0,1,100,0,0.5
20,1,1,23,173,60.05,23,0.33,30,0.072701,29.555,1,-1,1,1,-1,0.5,-1,0.4,1,0,0.4,75,0,1
20,4,1,23,173,59,23,0.33,30,0.072701,29.555,1,-1,0.1,1,-1,0.5,-1,0.5,1,0,0.3,67,0,1
20,6,1,23,173,60.3,23,0.44,30,0.072701,30.363,2,-2,0.1,1,-2,0.5,-2,0.5,1.5,0,0.3,67,0,1
20,1,1,23,173,60.05,23,0.33,30,0.94069,25.139,-1,0,1,1,1,1,1,1,0,0,0.8,83,0,1
20,4,1,23,173,59,23,0.33,30,0.94069,25.139,0,0,1,1,0,1,0,1,0,0,0.8,83,0,1
20,6,1,23,173,60.3,23,0.44,30,0.94069,26.153,0,0,1,1,0,1,0,1,0,0,0.7,83,0,1
20,1,1,23,173,60.05,23,0.33,30,1.8709,24.094,-3,2,-0.1,-0.1,2.5,-0.5,2.8,-0.5,-1.9,0,1,100,0,0.2
20,4,1,23,173,59,23,0.33,30,1.8709,24.094,-1,0,1,1,1,0.5,1,1,0,0,1,100,0,1
20,6,1,23,173,60.3,23,0.44,30,1.8709,25.153,-2,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.2
20,3,1,23,173,59,23,0.42,30,0.072701,30.219,1,-1,0.1,0.1,-1,0.5,-1,0.4,1,0,0.3,67,0,1
20,7,1,23,173,59.75,23,0.35,30,0.072701,29.705,3,-2,-0.1,-0.1,-3,-0.2,-3,-0.2,2,2.5,0.2,50,0,1
20,3,1,23,173,59,23,0.42,30,0.94069,25.971,0,0,1,1,0,1,0,1,0,0,0.7,83,0,0.7
20,7,1,23,173,59.75,23,0.35,30,0.94069,25.326,0,0,1,1,0,1,0,1,0,0,0.8,83,0,1
20,3,1,23,173,59,23,0.42,30,1.8709,24.962,-1,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.5
20,7,1,23,173,59.75,23,0.35,30,1.8709,24.288,-3,2,0.1,0.1,2.5,0.2,2.5,0.2,-1.8,0,1,100,0,0.2
21,1,2,22,166,49.95,22,0.43,24,0.072701,23.111,-1,0,2,1,0,1,0,1,0,0,0.1,83,0,1
21,1,2,22,166,49.45,22,0.5,24,0.072701,23.716,-1,0,1,1,0,1,0,1,0,0,0.1,67,1,1
21,4,2,22,166,50.25,22,0.34,24,0.072701,22.359,0,-1,1,0.1,0,1,-3,0.1,1,0,0.1,17,0,1
21,1,2,22,166,49.95,22,0.43,24,0.94069,19.311,-2,0,0.1,0.1,0,1,1,0.1,-1,0,1,83,0,1
21,1,2,22,166,49.45,22,0.5,24,0.94069,20.035,-2,0,1,0.1,0,1,0,1,0,0,1,83,0,1
21,4,2,22,166,50.25,22,0.34,24,0.94069,18.318,-1,0,2,1,0,1,1,1,0,0,1,83,0,1
21,1,2,22,166,50.55,22,0.57,24,1.8709,19.608,-3,1,-1,-0.1,1,0.1,2,-0.1,-2,0,-0.1,83,1,0.1
21,4,2,22,166,50.25,22,0.34,24,1.8709,16.921,-1,0,1,1,0,1,2,0.1,-1,0,1,83,0,1
21,1,2,22,166,50.55,22,0.51,24,0.072701,23.802,-2,0,1,1,0,0.2,0,1,0,0,-0.1,34,3,0.1
21,1,2,22,166,49.2,22,0.47,24,0.072701,23.459,0,0,2,1,0,1,0,1,0,0,-1,17,3,0.1
21,3,2,22,166,49.9,22,0.36,24,0.072701,22.52,0,-1,1,1,0,1,-2,0.1,1,0,1,83,0,1
21,8,2,22,166,49.75,22,0.36,24,0.072701,22.52,0,-1,1,1,-2,0.1,-2,0.1,1,0,1,83,0,1
21,1,2,22,166,50.55,22,0.51,24,0.94069,20.135,-3,1,0.1,0.1,2,0.1,1,0.1,-1,0,-0.1,67,2,-0.1
21,1,2,22,166,49.2,22,0.47,24,0.94069,19.729,0,0,2,1,0,1,0,1,0,0,0.1,50,3,0.1
21,3,2,22,166,49.9,22,0.36,24,0.94069,18.546,0,0,2,1,2,0.5,0,1,0,0,1,83,0,1
21,8,2,22,166,49.75,22,0.36,24,0.94069,18.546,0,0,1,1,-1,1,0,1,0,0,1,67,0,1
21,1,2,22,166,50.55,22,0.51,24,1.8709,18.96,-1,0,2,0.1,0.4,0.75,0.75,0.8,0,0,0.5,62,0,0.4
21,1,2,22,166,49.95,22,0.43,24,1.8709,18.041,-3,1,-0.1,-0.1,0,0.1,2,-0.1,-2,0,1,83,1,0.1
21,1,2,22,166,49.2,22,0.47,24,1.8709,18.509,-2,1,-0.1,0.1,1,1,2,0.1,-1,0,0.1,67,0,1
21,3,2,22,166,49.9,22,0.36,24,1.8709,17.179,-1,0,2,1,1,1,1,1,0,0,1,83,0,1
21,8,2,22,166,49.75,22,0.36,24,1.8709,17.179,-1,0,1,0.1,1,1,2,0.1,-1,0,1,100,0,1
21,1,2,22,166,50.35,22,0.39,27,0.072701,26.325,-1,0,0.1,0.1,2,-0.1,2,-0.1,0,0,-0.1,34,2,0.1
21,3,2,22,166,49.95,22,0.52,27,0.072701,27.367,0,-1,1,0.1,0,1,-3,-0.1,1,0,1,67,0,1
21,6,2,22,166,49.7,22,0.36,27,0.072701,26.076,0,-1,1,0.1,0,1,0,-0.1,2,0,1,100,0,1
21,1,2,22,166,50.35,22,0.39,27,0.94069,22.407,-1,0,2,1,1,0.1,1,1,0,0,1,67,1,-0.1
21,3,2,22,166,49.95,22,0.52,27,0.94069,23.542,0,0,2,1,0,1,0,1,0,0,1,83,0,1
21,6,2,22,166,49.7,22,0.36,27,0.94069,22.129,0,-1,2,1,0,1,0,0.1,1,0,1,100,0,1
21,1,2,22,166,50.35,22,0.39,27,1.8709,21.339,-1,0,2,1,2,0.1,1,1,0,0,0.1,67,0,-1
21,3,2,22,166,49.95,22,0.52,27,1.8709,22.583,-1,0,2,1,0,1,0,1,0,0,1,83,0,1
21,6,2,22,166,49.7,22,0.36,27,1.8709,21.037,-1,0,2,1,0,1,1,1,0,0,1,100,0,1
21,1,2,22,166,50.35,22,0.49,27,0.072701,27.132,0,-1,0.1,0.1,0,0.1,-1,0.1,1,0,0.1,50,1,0.1
21,4,2,22,166,50,22,0.58,27,0.072701,27.826,0,-1,-0.1,0.1,0,0.1,-3,-0.1,1,0,0.1,67,0,1
21,8,2,22,166,50.15,22,0.39,27,0.072701,26.325,1,-1,0.1,0.1,0,1,-3,-0.1,2,0,1,83,0,1
21,1,2,22,166,50.35,22,0.49,27,0.94069,23.279,0,0,2,1,0,1,0,1,0,0,1,67,0,1
21,4,2,22,166,50,22,0.58,27,0.94069,24.064,0,-1,0.1,0.1,0,0.1,0,1,0,0,0.1,50,1,1
21,8,2,22,166,50.15,22,0.39,27,0.94069,22.407,0,0,1,0.1,0,1,-1,0.1,1,0,1,83,0,1
21,1,2,22,166,50.35,22,0.49,27,1.8709,22.305,-1,0,2,1,0,1,1,1,0,0,1,100,0,1
21,4,2,22,166,50,22,0.58,27,1.8709,23.109,0,0,2,1,0,1,0,1,0,0,1,83,0,1
21,8,2,22,166,50.15,22,0.39,27,1.8709,21.339,-1,0,2,1,-1,1,0,1,0,0,1,100,0,1
21,4,2,22,166,50.4,22,0.47,30,0.072701,30.575,0,0,1,0.1,0,0.1,1,0.1,0,0,0.1,67,0,1
21,8,2,22,166,50.15,22,0.36,30,0.072701,29.78,2,-2,-0.1,-0.1,-1,0.1,-3,-0.1,2,1,1,83,0,1
21,2,2,22,166,49.5,22,0.3,30,0.072701,29.326,0,-2,0.1,0.1,0,1,-3,-1,2,0,1,100,0,1
21,4,2,22,166,50.4,22,0.47,30,0.94069,26.424,0,0,2,1,-2,0.1,0,1,0,0,1,83,0,1
21,8,2,22,166,50.15,22,0.36,30,0.94069,25.419,0,-1,0.1,0.1,1,1,0,1,0,0,1,83,0,1
21,2,2,22,166,49.5,22,0.3,30,0.94069,24.858,0,-2,0.1,0.1,0,1,-1,0.1,1,0,1,0,0,1
21,4,2,22,166,50.4,22,0.47,30,1.8709,25.437,-1,0,2,1,0,1,1,1,0,0,1,83,0,1
21,8,2,22,166,50.15,22,0.36,30,1.8709,24.385,0,0,1,0.1,0,1,1,1,0,0,1,83,0,1
21,2,2,22,166,49.5,22,0.3,30,1.8709,23.803,0,-2,1,0.1,0,1,0,1,0,0,1,83,0,1
21,1,2,22,166,51.4,22,0.43,30,0.072701,30.291,1,-1,0.1,0.1,-2,-0.1,-3,-0.1,1,0,0.1,67,0,0.5
21,8,2,22,166,49.8,22,0.53,30,0.072701,30.989,1,-2,0.1,0.1,0,1,-3,-0.1,2,0,0.1,67,1,1
21,8,2,22,166,49.3,22,0.47,30,0.072701,30.575,0,-2,-0.1,0.1,0,1,-3,-1,2,0,1,67,0,1
21,1,2,22,166,51.4,22,0.43,30,0.94069,26.062,0,0,2,1,-1,0.1,0,1,0,0,0.1,67,1,1
21,8,2,22,166,49.8,22,0.53,30,0.94069,26.958,0,-1,-0.1,-0.1,0,1,0,1,0,0,1,83,0,1
21,8,2,22,166,49.3,22,0.47,30,0.94069,26.424,0,-1,1,1,0,1,-1,0.1,1,0,1,100,0,1
21,1,2,22,166,51.4,22,0.43,30,1.8709,25.057,-1,0,1,0.1,0,1,1,1,0,0,1,83,0,0.1
21,8,2,22,166,49.8,22,0.53,30,1.8709,25.999,0,-1,0.1,0.1,0,1,0,1,0,0,1,83,0,1
21,8,2,22,166,49.3,22,0.47,30,1.8709,25.437,0,-1,2,1,0,1,0,1,0,0,1,100,0,1
22,6,1,20,173,73.95,19,0.54,24,0.072701,24.056,0,0,1,1,0.2,0.7,-0.1,0.8,0.2,0,0.8,85,0,0.2
22,8,1,20,173,73.5,20,0.32,24,0.072701,22.196,0,0,2,1,0.2,0.4,-0.8,1,0,0,0.4,78,0.2,0.2
22,4,1,20,173,73.5,20,0.32,24,0.072701,22.196,-3,0,2,1,0,0.4,-2.6,1,0,0,0.4,70,0,0.2
22,6,1,20,173,73.95,19,0.54,24,0.94069,20.433,-3,1,1,0.1,0.6,0.3,0.6,0.2,-0.8,0,0.3,80,0,0.2
22,8,1,20,173,73.5,20,0.32,24,0.94069,18.087,-3,0,2,0.1,0,0.5,1.5,0.5,-0.5,0,0.5,72,0.8,-0.1
22,4,1,20,173,73.5,20,0.32,24,0.94069,18.087,-3,1,2,1,0,0.3,1.2,0.3,-0.3,0,0.4,55,1.2,0.2
22,6,1,19,173,71.9,19,0.32,24,1.8709,16.658,-3,2,-2,-1,0.8,0.1,1.2,-0.2,-1.8,0,0.2,80,0,0.1
22,4,1,20,173,73.5,20,0.32,24,1.8709,16.658,-3,2,-1,-1,0,0.2,2.8,-0.8,-2,0,0.3,75,0.2,0.2
22,6,1,19,173,71.9,19,0.32,24,0.072701,22.196,-2,0,1,1,0.8,0.9,0.2,0.75,0.2,0,0.9,83,0.2,0.1
22,3,1,19,173,73.15,20,0.32,24,0.072701,22.196,-2,1,2,1,0,0.6,1,1,-1,0,0.1,50,1,0.1
22,6,1,20,173,73.2,20,0.32,24,0.072701,22.196,-3,0,1,0.1,0,0.3,-2.5,1,0,0,0.3,55,1.8,0.3
22,7,1,20,173,73.75,20,0.3,24,0.072701,22.032,-1,0,2,1,0.7,0.3,-3,1,0,0,0.5,90,0,0.5
22,6,1,19,173,71.9,19,0.32,24,0.94069,18.087,-3,1,-0.1,-0.1,1.2,0.1,1.2,-0.1,-1,0,-0.1,70,0,0.2
22,3,1,19,173,73.15,20,0.32,24,0.94069,18.087,-2,1,1,0.1,-0.6,0.5,1.6,0.3,-0.8,0,0.5,70,0.3,0.3
22,6,1,20,173,73.2,20,0.32,24,0.94069,18.087,-3,0,1,0.1,0.5,0.4,1.5,0.3,-0.7,0,0.3,45,2.6,0.3
22,7,1,20,173,73.75,20,0.3,24,0.94069,17.851,-2,1,1,1,0.2,0.3,1.7,0.5,-0.8,0,0.4,57,0.3,0.2
22,6,1,19,173,71.9,19,0.32,24,1.8709,16.658,-2,1,0.1,0.1,0,0.1,3,-1,-2,0,0.1,37,1,0.1
22,6,1,20,173,73.95,19,0.54,24,1.8709,19.288,-3,2,-1,-0.1,1.2,-0.2,2.2,-0.2,-1.6,0,0.2,85,0,-0.3
22,3,1,19,173,73.15,20,0.32,24,1.8709,16.658,-3,2,0.1,0.1,-0.7,0.8,2.5,0.2,-1.8,0,0.7,75,0.3,0.4
22,6,1,20,173,73.2,20,0.32,24,1.8709,16.658,-3,2,-2,-1,0,0.2,2.8,-0.7,-2,0,0.2,55,2.4,0.3
22,7,1,20,173,73.75,20,0.3,24,1.8709,16.388,-3,2,-2,-1,0,0.5,2.8,-0.9,-2,0,0.3,75,0,0.4
22,2,1,20,173,73.75,20,0.32,27,0.072701,25.738,-1,0,2,1,0,0.6,-0.6,1,0,0,0.4,45,1.8,0.3
22,8,1,20,173,73.2,20,0.3,27,0.072701,25.567,-2,0,2,1,0.5,0.6,-3,1,0,0,0.6,72,0,0.3
22,2,1,20,173,73.75,20,0.32,27,0.94069,21.752,-2,0,2,1,0,0.5,-0.2,0.8,0,0,0.3,60,2.2,0.6
22,8,1,20,173,73.2,20,0.3,27,0.94069,21.559,-2,0,2,1,-0.5,0.5,0.8,1,0,0,0.6,64,0.3,0.6
22,2,1,20,173,73.75,20,0.32,27,1.8709,20.624,-2,0,1,1,0.3,0.4,1.4,0.4,-0.6,0,0.4,63,0.5,0.4
22,8,1,20,173,73.2,20,0.3,27,1.8709,20.413,-2,1,1,0.1,0.3,0.4,2,0.3,-0.8,0,0.5,63,0,0.3
22,4,1,20,173,71.85,20,0.32,27,0.072701,25.738,-1,-2,0.1,-0.1,-0.2,0.3,-1.8,-0.7,1.7,0.5,0.3,70,0,-0.2
22,1,1,20,173,72.2,20,0.34,27,0.072701,25.908,0,0,1,1,0,0.5,-2.3,0.5,0.2,0,0.5,75,0.2,0.4
22,3,1,20,173,73.85,20,0.3,27,0.072701,25.567,-1,0,2,1,0,0.5,-3,1,0,0,0.5,75,0,0.5
22,4,1,20,173,71.85,20,0.32,27,0.94069,21.752,0,0,0.1,0.1,-0.2,0.2,-0.2,0.2,0.2,0.2,0.2,60,0.8,0.2
22,1,1,20,173,72.2,20,0.34,27,0.94069,21.942,-2,0,1,0.1,0,0.4,1.5,0.5,-0.5,0,0.5,65,0.3,0.5
22,3,1,20,173,73.85,20,0.3,27,0.94069,21.559,-1,0,2,1,0,0.5,0.7,1,0,0,0.5,75,0.8,0.4
22,4,1,20,173,71.85,20,0.32,27,1.8709,20.624,-1,0,1,1,0.6,0.4,0.8,0.4,-0.3,0,0.4,75,0,-0.3
22,1,1,20,173,72.2,20,0.34,27,1.8709,20.832,-3,1,1,0.1,0,0.6,1.5,0.3,-1.4,0,0.6,65,0.2,0.4
22,3,1,20,173,73.85,20,0.3,27,1.8709,20.413,-3,2,-2,-1,-0.3,0.3,3,-1,-2,0,0.5,55,0.3,0.2
22,5,1,20,173,73.55,20,0.32,30,0.072701,29.479,0,-1,0.1,0.1,-0.8,0.2,-1.8,-0.2,1.2,0.4,0.3,75,1.2,0.2
22,3,1,20,173,74.05,20,0.32,30,0.072701,29.479,-1,0,2,1,0,0.6,-2.6,0.8,0,0,0.2,60,1.3,-0.3
22,3,1,20,173,73.65,20,0.32,30,0.072701,29.479,2,0,2,1,0,0.6,-3,1,0,0,0.4,72,0,0.8
22,5,1,20,173,73.55,20,0.32,30,0.94069,25.046,0,0,2,1,-0.2,0.3,0.2,0.9,-0.2,0,0.7,70,0.2,0.4
22,3,1,20,173,74.05,20,0.32,30,0.94069,25.046,0,0,2,1,0,0.5,0.7,1,0,0,0.3,57,1.3,0.3
22,3,1,20,173,73.65,20,0.32,30,0.94069,25.046,1,0,2,1,0,0.5,1.2,1,0,0,0.2,55,0,0.5
22,5,1,20,173,73.55,20,0.32,30,1.8709,23.997,-1,0,2,1,0.2,0.3,1.5,0.5,-0.5,0,0.5,70,0.5,0.5
22,3,1,20,173,74.05,20,0.32,30,1.8709,23.997,0,0,1,1,0.3,0.4,1.4,0.4,-0.6,0,0.4,63,1.7,0.4
22,3,1,20,173,73.65,20,0.32,30,1.8709,23.997,1,0,2,1,0,0.5,1.7,0.3,-1,0,0.5,55,0,0.7
22,5,1,20,173,73.55,20,0.32,30,0.072701,29.479,1,-1,0.1,0.1,-0.3,0.2,-2.8,-0.2,0.7,0,0.5,63,0.3,-0.3
22,5,1,20,173,73.55,20,0.32,30,0.94069,25.046,1,-1,-0.1,-0.1,-0.5,0.2,-0.4,0.6,0,0,-0.2,55,0.4,0.3
22,1,1,20,173,72.4,20,0.32,30,0.94069,25.046,1,0,-0.1,0.1,0,0.3,0.6,0.6,0,0,0.3,57,0,0.2
22,5,1,20,173,73.55,20,0.32,30,1.8709,23.997,0,0,0.1,0.1,-2.4,-0.3,1.3,0.4,-0.1,0,-0.4,40,0.2,-0.3
23,4,2,19,161,88.05,19,0.38,24,0.072701,22.68,0,-1,1,1,-1,-0.1,0,0.1,1,0,0.1,50,0,0.1
23,1,2,19,161,87.5,19,0.38,24,0.072701,22.68,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,8,2,20,161,88.25,20,0.53,24,0.072701,23.971,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,4,2,19,161,88.05,19,0.38,24,0.94069,18.769,0,0,1,1,0,1,0,1,0,0,1,83,0,0.1
23,1,2,19,161,87.5,19,0.38,24,0.94069,18.769,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,8,2,20,161,88.25,20,0.53,24,0.94069,20.334,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,5,2,19,161,87.05,19,0.4,24,1.8709,17.679,-1,1,1,1,0,1,1,0.7,-1,0,1,83,0,0.1
23,1,2,19,161,87.5,19,0.38,24,1.8709,17.432,-1,1,1,0.1,0,1,0,0.5,-1,0,1,83,0,1
23,8,2,20,161,88.25,20,0.53,24,1.8709,19.179,-2,1,0.1,0.1,0,1,0,1,-1,0,1,83,0,1
23,5,2,19,161,87.05,19,0.4,24,0.072701,22.847,-1,0,1,1,0,0.5,0,0.5,0,0,1,67,0,0.1
23,4,2,19,161,87.65,19,0.38,24,0.072701,22.68,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,4,2,20,161,88.1,20,0.54,24,0.072701,24.056,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,5,2,19,161,87.05,19,0.4,24,0.94069,18.988,0,0,2,1,0,1,2,1,0,0,1,75,0,0.1
23,4,2,19,161,87.65,19,0.38,24,0.94069,18.769,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,4,2,20,161,88.1,20,0.54,24,0.94069,20.433,0,0,2,1,0,1,0,1,0,0,0.1,50,2,1
23,5,2,19,161,87.05,19,0.4,24,1.8709,17.679,-3,-2,0.1,-0.1,0,0.1,3,-0.1,-2,0,0.1,83,0,1
23,4,2,19,161,88.05,19,0.38,24,1.8709,17.432,-1,1,0.1,0.1,0,1,1,0.1,-1,0,0.1,50,1,0.1
23,4,2,19,161,87.65,19,0.38,24,1.8709,17.432,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,4,2,20,161,88.1,20,0.54,24,1.8709,19.288,0,0,2,1,0,1,0,1,0,0,1,83,0,1
